author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
katyperry,Went to the commune Christiania in Copenhagen to get some tips on how to plan my own in the future...… https://t.co/XTWltlg2ji,,06/03/2015 21:03,5.73952E+17,en,,,8697,4146
katyperry,http://t.co/HgMpbvmig0 RT @people: 5 places to wear your new #leftshark onesie http://t.co/HcFs2WTtWp http://t.co/97yUWtmsUJ,,06/03/2015 14:23,5.73851E+17,en,,,17397,7157
katyperry,☁️☔️SOTD☔️☁️: https://t.co/xtv0Uv9loF,,06/03/2015 12:04,5.73816E+17,en,,,9139,4249
katyperry,Me every day 🙍 http://t.co/dG7CL3etsD,,05/03/2015 13:54,5.73482E+17,en,,,21044,10139
katyperry,Shanghai! So pleased to be able to play for you twice! Tickets on sale Mar 10 @ 2:00p. See you April 21st &amp; NOW 22nd! http://t.co/l3WgZjvojk,,05/03/2015 02:04,5.73303E+17,en,,,8093,3510
katyperry,Finally. New music that makes my ❤️a flutter. Check this 17 yr old angel @AURORAmusic RUNAWAY https://t.co/KLZRLeSiVk http://t.co/scJvDfDgSU,,04/03/2015 22:35,5.73251E+17,en,,,12776,5894
katyperry,OMG people been selfie-ing for centuries! 😳 @ Munich Residenz https://t.co/k7gpbzXnPk,,03/03/2015 18:54,5.72833E+17,en,,,9886,4876
katyperry,ILL BE YOUR WEASEL YOU BE MY WOODPECKER RIDE OR DIE 😩,,03/03/2015 18:26,5.72825E+17,en,,,14062,7394
katyperry,"YOU CAN NOW BE A PROPER #LEFTSHARK WITH THIS OFFICIAL, GLORIOUS #LEFTSHARK ONESIE: http://t.co/HgMpbv4Hos http://t.co/8RSgqZa6sq",,02/03/2015 23:36,5.72541E+17,en,,,22483,12324
katyperry,ATTENTION INTERNET: NO LONGER DO YOU HAVE TO DIY LEFT SHARK COSTUME LIKE THIS GUY: http://t.co/s5RjIa4RiC,,02/03/2015 23:34,5.72541E+17,en,,,15677,7289
katyperry,March is Music in Our Schools Month. Follow @vh1savethemusic to help put the power of music back in our schools! #SaveTheMusic,,01/03/2015 23:22,5.72175E+17,en,,,10275,5112
katyperry,"Napoleon's (son's) crib 👶 @ Imperial Treasury, Vienna https://t.co/qRhR8mFGtF",,28/02/2015 20:26,5.71769E+17,en,,,9161,4115
katyperry,"Vienna is on 🔥fire🔥with beauty, history and culture! Got to see THE KISS (not that band but ily)… https://t.co/nwvq87iWvL",,28/02/2015 20:17,5.71766E+17,en,,,9263,4351
katyperry,MY POINT EXACTLY “@lindseyweber: @katyperry it's a shark”,,27/02/2015 17:10,5.71357E+17,en,,,9587,4879
katyperry,*SHAVES HEAD OVER DRESS*,,27/02/2015 17:05,5.71356E+17,en,,,18992,11700
katyperry,DO YOU SEE THE DRESS NOW: http://t.co/dUDmet5y3u,,27/02/2015 17:04,5.71355E+17,en,,,17676,10701
katyperry,"@sofifii yeah, I would be mad if I had to get my eyes checked too.",,27/02/2015 16:05,5.7134E+17,en,,,4596,2497
katyperry,👗THIS IS HOW WARS START👗,,27/02/2015 16:01,5.71339E+17,en,,,22307,15796
katyperry,The dress conversation is seriously going to make me have to take a Xanax.,,27/02/2015 16:01,5.71339E+17,en,,,22446,14409
katyperry,jk,,27/02/2015 15:55,5.71338E+17,und,,,12203,6851
katyperry,BUT I've read though there's a vitamin d deficiency in people who see blue and black.,,27/02/2015 15:55,5.71338E+17,en,,,15160,10146
katyperry,So glad I slept through that dress debacle.,,27/02/2015 15:52,5.71337E+17,en,,,19344,9799
katyperry,"Last night, I got into the Austrian spirit by watching the doc PUMPING IRON cause nothing says… https://t.co/yGUyxNT7f7",,26/02/2015 12:37,5.70926E+17,en,,,9528,4787
katyperry,"My heart was heavy today. 

For ever let this place be a cry of despair and a warning to humanity,… https://t.co/VaSWUu4l0e",,25/02/2015 22:01,5.70705E+17,en,,,11246,6794
katyperry,Missing home &amp; Butterballface vid courtesy of @joshlecash 🙍 https://t.co/BMUwL33Q3x,,24/02/2015 16:32,5.7026E+17,en,,,8922,4767
katyperry,**IF YOU ONLY FORWARD THIS TO TEN PEOPLE** you will hear these chuckles in your dreams for one week.… https://t.co/kw9R9Hjcd8,,24/02/2015 14:14,5.70225E+17,en,,,8651,5034
katyperry,"Here's a sneak peek: http://t.co/2AE8fPTRlX. Stay tuned, 🌍🌎🌏!",,24/02/2015 00:21,5.70016E+17,en,,,10755,7389
katyperry,"🇺🇸USA🇺🇸 If you didn't get to attend the #PrismaticWorldTour, I'm giving you the DOPE chance to see it on March 28th @ 8pm on @EpixHD!",,24/02/2015 00:20,5.70015E+17,en,,,10003,5323
katyperry,🇮🇹ITALY🇮🇹 WE'RE BACK! (HELLO MILANO) Spent two days in 👼Florence👼 scarfing down your 🍷🍝 &amp;… http://t.co/YTlL36wIvl,,21/02/2015 15:14,5.69153E+17,en,,,14254,7591
katyperry,Nailed it III myassistant http://t.co/XxjqVm3KQB,,21/02/2015 02:57,5.68968E+17,en,,,9218,4772
katyperry,Nailed it II http://t.co/UdSIPkkrxW,,21/02/2015 02:54,5.68967E+17,en,,,9253,4853
katyperry,nailed it http://t.co/kfPzBY4Wab,,21/02/2015 02:14,5.68957E+17,en,,,9086,4799
katyperry,HBD to my flawless friend @rihanna may I bestow this gift of beautiful fan art of us embracing in a… http://t.co/qT1YdsKj4Q,,21/02/2015 00:53,5.68937E+17,en,,,12047,7992
katyperry,They should have always spelt Italy🍷🍝EATALY🍝🍷cause after two days off there I'm feeling like this (sorry Lyon) http://t.co/6GwiY9QqNR,,20/02/2015 18:18,5.68837E+17,en,,,25510,13512
katyperry,Found my wings in Florence... 👼 http://t.co/0lMB0E62rs,,20/02/2015 02:27,5.68598E+17,en,,,9821,4681
katyperry,My new Gucci Cadi whip 💅 http://t.co/DI6AOq3rrh,,18/02/2015 22:27,5.68175E+17,en,,,10197,4978
katyperry,When I die bury me inside the Gucci... Museum. http://t.co/HDmw8mnNfK,,18/02/2015 22:12,5.68171E+17,en,,,9876,5019
katyperry,I just tasted a wine that smelled like the museum I visited earlier #italiansdoitbetter,,18/02/2015 21:22,5.68159E+17,en,,,13731,6567
katyperry,...💃BARCELONA💃w/ @charli_xcx tonight! R U COMING?! #PrismaticBarcelona,,16/02/2015 10:38,5.67272E+17,en,,,16040,8468
katyperry,"After all the tapas, sangria &amp; Picasso, it's time to finally kick off the European section of #ThePrismaticWorldTour in...",,16/02/2015 10:37,5.67272E+17,en,,,13232,6939
katyperry,So beautiful to see an artist grow brilliantly beyond it all: https://t.co/g0pyv7B1t5 @flo_tweet,,12/02/2015 23:41,5.66019E+17,en,,,11612,6120
katyperry,i n t e r m i s s i o n,,10/02/2015 00:52,5.6495E+17,en,,,17834,9881
katyperry,"Full circle: playing the 1st song I wrote for the album to close out PRISM. Dont miss #ByTheGraceofGod my most personal song, on @TheGRAMMYs",,08/02/2015 22:59,5.64559E+17,en,,,23379,13526
katyperry,Any distribution or purchase of these type of photos anywhere is extremely against my will &amp; is an endangerment to me &amp; my family's privacy.,,07/02/2015 20:16,5.64156E+17,en,,,16192,7636
katyperry,Remember internet it's literally ILLEGAL to post pictures of me at my house w/my family that unethical paparazzi have taken on long lenses.,,07/02/2015 20:12,5.64155E+17,en,,,18648,8819
katyperry,Also shout out to this guy who loved the Sharks so much he drew blood for them 👊 http://t.co/F89tfeKVq6,,05/02/2015 04:29,5.63193E+17,en,,,28063,11064
katyperry,THE SHARKS FROM THE SUPER-BOWL SIT DOWN W/@JohnMayer WHO'S GUEST HOSTING THE LATE LATE SHOW ON CBS TONIGHT @ 12:35AM/11:35PM CT #leftshark,,05/02/2015 04:27,5.63192E+17,en,,,15778,7156
katyperry,"And last but not least, GUANGZHOU completes the Asia tour! http://t.co/rVy2OGtQZw #PrismaticWorldTour",,05/02/2015 04:10,5.63188E+17,en,,,8657,3734
katyperry,"More ASIA dates for you at http://t.co/l3WgZjMZaS! See you soon Shanghai, Macao and Singapore! #PrismaticWorldTour",,05/02/2015 02:03,5.63156E+17,en,,,8628,4083
katyperry,Bleach ya brows and call it FASHUN. 💁,,05/02/2015 00:22,5.6313E+17,en,,,14134,6796
katyperry,"Fashion! = adorable Giambattista Valli set and Chanel earrings 😍 Third time, and it's still a charm, @ELLEmagazine! http://t.co/5kebJA6VQh",,03/02/2015 17:11,5.6266E+17,en,,,23951,10404
katyperry,Night' http://t.co/CffDndSzS7,,03/02/2015 09:13,5.62539E+17,en,,,36434,16722
katyperry,"MOST WATCHED SHOW IN US HISTORY?! Whelp, I gotta keep reminding myself I put my pants on leg at a time... But, yes I am incredibly proud!",,03/02/2015 03:12,5.62449E+17,en,,,36063,15696
katyperry,Mark your calendars! The Prismatic World Tour will premiere on March 28th at 8:00 PM ET on @EpixHD! #PrismaticOnEPIX http://t.co/iTluCfAxfJ,,02/02/2015 16:30,5.62287E+17,en,,,24800,11459
katyperry,🔥XLIX🔥 http://t.co/Qa0chE8Yv0,,02/02/2015 08:09,5.62161E+17,und,,,18552,8650
katyperry,I thought it would be appropriate to draw blood tonight... XLIX 🔥 http://t.co/j75uTsjka9,,02/02/2015 08:06,5.6216E+17,en,,,15335,6512
katyperry,GUYS! Want the guitars that my band will be playing at #SB49? Bid now to benefit @BreaktheCycleDV: http://t.co/EnqczPrVI8 🎸🏈🎸🏈,,01/02/2015 21:50,5.62005E+17,en,,,22963,9718
katyperry,"Today is for this girl. She had the dream, always believed in herself &amp; her worth. Today she is the one smiling. http://t.co/9jMh3hWubz",,01/02/2015 20:25,5.61984E+17,en,,,105458,51903
katyperry,🙏 Today is the day that the Lord has made! I will rejoice and be glad in it! 🙏,,01/02/2015 18:49,5.6196E+17,en,,,52134,25659
katyperry,...Also if u wanna complete the lewk w/the necklace &amp; earrings I wore to the press conference! http://t.co/6mZC2U70kz http://t.co/YnXLp8y5il,,31/01/2015 23:48,5.61672E+17,en,,,27100,10169
katyperry,OMG I made dis offish fuzzy sweater dress! buy RIGHT NOW @ NFL EXPERIENCE in PHX or pre-order http://t.co/q11Z1UV5JV http://t.co/FFzDBcuyen,,31/01/2015 20:58,5.6163E+17,en,,,14185,5598
katyperry,#FBF to that one time I was hanging out in the Seahawks' locker room... http://t.co/zHnOVeTavk,,31/01/2015 05:58,5.61403E+17,en,,,10962,4884
katyperry,BILLBOARD. On stands tomorrow! ❤️🇺🇸🏈❤️🇺🇸🏈❤️🇺🇸🏈 http://t.co/b8FOxwwvvH,,31/01/2015 05:42,5.61399E+17,en,,,11830,5450
katyperry,"When someone says for you to ""stay in your lane"" just respond, ""THIS IS MY HIGHWAY BISH!"" 💁",,31/01/2015 00:51,5.61326E+17,en,,,24964,15588
katyperry,If only I could have Mickey n Minnie on stage too 🙍 http://t.co/BB3lH8lYHV http://t.co/clKa0hF5mH,,30/01/2015 22:52,5.61296E+17,en,,,13305,5167
katyperry,What I don't have in thigh gap-ness I make up in eyebrow arch 💁,,30/01/2015 20:58,5.61267E+17,en,,,34199,17458
katyperry,Because: 🏈 http://t.co/zHNs52PTFa,,30/01/2015 06:41,5.61052E+17,en,,,10137,4892
katyperry,"And for the rest of the world, PATIENCE is the key 😉",,30/01/2015 03:01,5.60996E+17,en,,,16167,10106
katyperry,Up next: TAIPEI - I'll see you April 28! MANILA - You're on May 7! JAKARTA - I'm coming back May 9! BANGKOK - get prismatic with me May 14!,,30/01/2015 03:00,5.60996E+17,en,,,11109,8662
katyperry,"First up, TOKYO, April 25 &amp; 26! http://t.co/l3WgZk4AiW",,30/01/2015 02:01,5.60981E+17,en,,,9524,4868
katyperry,"Just when you thought the #PrismaticWorldTour was over, I'm pleased to announce that I'll be bringing it to ASIA this April and May!",,30/01/2015 02:01,5.60981E+17,en,,,10828,5638
katyperry,Let's just say I am dressed for the ball today... tune in on @nflnetwork #SB49 #🏈,,29/01/2015 21:03,5.60906E+17,en,,,12427,5680
katyperry,Even my tippy toes are ready #🏈 http://t.co/JrqbZ32f6P,,27/01/2015 03:18,5.59913E+17,en,,,12291,5721
katyperry,🙍SuPeR BoWl LeAk🙍http://t.co/Y5JnJ21YBG,,26/01/2015 21:21,5.59823E+17,en,,,11300,6116
katyperry,WHAT A TRAP 🙅 http://t.co/2VMUPG9KJN,,26/01/2015 02:21,5.59537E+17,en,,,17625,5996
katyperry,My dream for after SB is to have a procession of chilled Girl Scout thin mint cookies brought to me by Girl Scouts w/sparklers a la da club.,,25/01/2015 01:58,5.59168E+17,en,,,14728,6733
katyperry,"WHAT I DON'T HAVE IN ABS, I MAKE UP FOR IN HEART!",,25/01/2015 00:31,5.59146E+17,en,,,25199,17722
katyperry,YAS MJ YAS!!! SLAY MJ SLAY!!! HE HOLDS FOR APPLAUSE FOR A MINUTE &amp; 30 SECONDS &amp; MOVES ONCE! SLAYYY FOR THE GODS http://t.co/f59sm3f9yX,,24/01/2015 23:10,5.59126E+17,en,,,10994,5687
katyperry,"Having a great rehearsal, hope everyone has a great Friday!!! #🏈 http://t.co/q1nfp53xLm",,24/01/2015 03:51,5.58834E+17,en,,,24070,9911
katyperry,V important puppy bowl meeting 🐶🏈 http://t.co/6S9fdfyMG0,,23/01/2015 05:47,5.58501E+17,en,,,10440,4924
katyperry,Wore my slides to a FASHUN party tonight because @ITSJEREMYSCOTT 💁 http://t.co/xAbP8q5KZn,,23/01/2015 04:35,5.58483E+17,en,,,20418,7584
katyperry,LATE http://t.co/02PeWzeEhR,,22/01/2015 01:31,5.58074E+17,en,,,23551,12398
katyperry,http://t.co/lT05bvtqql,,22/01/2015 01:11,5.58069E+17,und,,,7810,3661
katyperry,Let's go wide on that cover shot for @espnmag shall we @jjwatt http://t.co/S2MbFzb07d,,21/01/2015 02:17,5.57724E+17,en,,,8759,4141
katyperry,I think you spelt PHAT wrong “@swiftschrist: @katyperry still fat”,,20/01/2015 22:39,5.57669E+17,en,,,12697,6593
katyperry,Just finished a killer workout! Have a great day y'all 👍 http://t.co/8smUnelXw3,,20/01/2015 22:37,5.57668E+17,en,,,17961,8958
katyperry,Hey @JJWatt what do you think of our @ESPNMag cover? TOUCHDOWN?! 🏈❤️🏈❤️🏈❤️🏈❤️🏈❤️ http://t.co/ibGTW8tL7p,,20/01/2015 15:18,5.57558E+17,en,,,30020,13229
katyperry,OMG “@BabyAnimalPics: i want a finger monkey! 🐵🙊💕 http://t.co/4ydqnxbgOk”,,18/01/2015 04:46,5.56674E+17,en,,,28742,12406
katyperry,@snowhiteperry not today satan!,,18/01/2015 01:43,5.56628E+17,en,,,4607,3139
katyperry,@EmmaKPHughes goes for you too em!,,18/01/2015 01:39,5.56627E+17,en,,,2981,1403
katyperry,@katyslegend @dansnierson um http://t.co/leRKHw2y3w,,18/01/2015 01:39,5.56627E+17,und,,,4333,2115
katyperry,Playing so many bowls this year. So scressful. http://t.co/ixd8nVhORK,,18/01/2015 01:31,5.56625E+17,en,,,8978,4266
katyperry,GIRL SCOUT COOKIE SEASON IS LITERALLY CIRCLING MY SUPER BOWL BODY DEBUT. WHAT A SET UP! 👿,,17/01/2015 23:36,5.56596E+17,en,,,16905,6370
katyperry,@prismaticwitch ninja skills,,17/01/2015 02:00,5.5627E+17,sv,,,3717,1879
katyperry,@MDMOLINARI yeah but mine had a joker hat on it. Durh.,,17/01/2015 01:58,5.56269E+17,en,,,3481,1840
katyperry,when u hit the blunt too hard butters http://t.co/KGVZQnL6hd,,17/01/2015 01:54,5.56268E+17,en,,,8940,4254
katyperry,I want to be the Lucille Ball of pop music...,,17/01/2015 01:19,5.5626E+17,en,,,12329,5303
katyperry,👗FASHIONISTAS👗check http://t.co/cphiCBPsTS for Q-T vintage finds &amp; rad new clothes. Follow them on Twitter @lonelydot IG: lonelydot ❤️,,16/01/2015 01:38,5.55902E+17,en,,,7909,3712
katyperry,IRL facetune #preppinforpuppybowl #swag #bringswagbackin2k15 http://t.co/F0tcb8W07I,,16/01/2015 00:20,5.55882E+17,en,,,7337,3726
katyperry,"OK! Found a new jam to share for the new year: Desire by Years &amp; Years 
http://t.co/foSVlLmiGk ❤️🎶❤️🎶❤️🎶 more please!",,14/01/2015 04:51,5.55226E+17,en,,,10357,4954
katyperry,Deep in SB rehearsals: http://t.co/2hXe5DzqeT,,14/01/2015 04:27,5.5522E+17,en,,,7715,3569
katyperry,Eagerly looking forward to the first big musical contribution of 2015 that just knocks me off my feet... Who's gonna take the title?!?!,,14/01/2015 00:17,5.55157E+17,en,,,10948,5224
katyperry,Science says 🙍 http://t.co/QX8VMelwMi,,12/01/2015 21:15,5.54749E+17,en,,,14977,8094
katyperry,"ICYMI RT @nfl:Joining @KatyPerry during her @pepsi @superbowl #halftime show on @SNFonNBC? 
Mr @LennyKravitz. 
Feb 1 can’t come soon enough!",,10/01/2015 23:50,5.54063E+17,en,,,10117,5387
katyperry,I have a big surprise announcement coming up at #halftime of this @Ravens-@Patriots game! Make sure you're 👀📺! 🏈 🎤 🎸,,10/01/2015 22:25,5.54041E+17,en,,,15283,7909
katyperry,If Sophia Grace plays her new trap hit at Coachella... I'll go. cc @yungskeeter @sofifii,,07/01/2015 21:13,5.52936E+17,en,,,12272,5502
katyperry,@yungskeeter I'm finnin to be on da remix,,07/01/2015 08:02,5.52737E+17,en,,,4205,2105
katyperry,Sweet dreams habibis http://t.co/qvlyNBDSgn,,07/01/2015 07:56,5.52735E+17,en,,,23909,11413
katyperry,Did some 💄🎨MAJE🎨💄werk w/THEE @patmcgrathreal today for @covergirl! We had quite the… http://t.co/OH32R8Xiit,,06/01/2015 07:56,5.52373E+17,en,,,9176,4403
katyperry,Current mood: Speak if it only improves upon the silence - Mahatma Gandhi,,03/01/2015 21:49,5.51496E+17,en,,,17237,9953
katyperry,Happy New Year. I love a fresh start.,,01/01/2015 08:03,5.50563E+17,en,,,37876,21929
katyperry,Ok! http://t.co/gpqdCaGtb5,,01/01/2015 04:41,5.50512E+17,und,,,20069,10204
katyperry,@onlyLeah shit.,,01/01/2015 02:18,5.50476E+17,en,,,4469,2307
katyperry,@yelyahwilliams @XChadballX YAS! Now this is truly punk rock! CONGRATS!,,01/01/2015 02:17,5.50476E+17,en,,,7051,4296
katyperry,"I got so many mophies and lash glue for everyone. Come at me 2015, I'm ready.",,01/01/2015 01:33,5.50465E+17,en,,,12485,5999
katyperry,6th train squad game strongé 💪 http://t.co/ULjBX4EHNn,,01/01/2015 01:28,5.50464E+17,fr,,,8017,3596
katyperry,Reflective.,,01/01/2015 00:28,5.50448E+17,en,,,12824,7772
katyperry,Tip for tomorrow: remember to consider everyone's face when posting group photos!,,31/12/2014 06:32,5.50178E+17,en,,,21336,12230
katyperry,#OOTW!!! I hope it's not too late to get best dressed 2k14 😬Thanks to my friends @belovedshirts for… http://t.co/fdc0cwcXBI,,30/12/2014 19:39,5.50013E+17,en,,,8807,4125
katyperry,YOU ARE MY EMOTIONAL EPI PEN cc: @sofifii 💉,,30/12/2014 05:18,5.49797E+17,en,,,10150,4388
katyperry,"。 ° · 。 · ˚ ˚ ˛ ˚ ˛
。° 。 ° 。˚ ˛ · ˚ ˚ ˛
★MERRY★ 。 · ˚ ˚ 
。CHRISTMAS 。 
_Π_＿ 。 ˚ ˚ ˛ ˚ ˛
/____＿/ ＼。˚ ˚ ˛ ˚
l田田田 |門| ˚ ˛ ˚ ˛ ·
2 all my BB's!",,25/12/2014 23:23,5.48258E+17,et,,,33383,18531
katyperry,My parents are on my last Christmas nerve 🙍🎄 http://t.co/GQisVtMSVV,,25/12/2014 21:50,5.48234E+17,en,,,11975,5320
katyperry,Don't have enough treats for ur stocking! Well these rubber bb's are now back in stock!🎅🍕🍔🍕🎅 http://t.co/5Kt67Zc72r http://t.co/pG5Fy7ZFD3,,24/12/2014 22:59,5.47889E+17,en,,,20180,8735
katyperry,I'm dreaming of a right Christmas...,,24/12/2014 10:38,5.47703E+17,en,,,19080,11252
katyperry,Mornin friends! Time to huddle up! Go to http://t.co/uaWjIzE1aw &amp; enter for a chance to see me @ the Pepsi Super Bowl XLIX Halftime Show! 🏈🙌,,23/12/2014 17:03,5.47437E+17,en,,,9617,4763
katyperry,Nothing says I love you like a bowl of spaghetti bolognese 🍝,,23/12/2014 09:13,5.47319E+17,en,,,16496,9389
katyperry,Taking a 🎅🎄break🎄🎅 from the #PrismaticWorldTour but come take a peek backstage w/ me &amp; @ferras: http://t.co/x4V4qocoGX,,22/12/2014 16:48,5.47071E+17,en,,,11180,6797
katyperry,A casual sleighing w/santa 💁🎅 http://t.co/6AE4GFHbr5,,22/12/2014 08:57,5.46953E+17,en,,,8945,4285
katyperry,Tbh I get really turned on when people rsvp correctly.,,20/12/2014 05:03,5.46169E+17,en,,,15323,7804
katyperry,hi http://t.co/dj6gCb0otn,,17/12/2014 07:53,5.45125E+17,und,,,10276,6454
katyperry,Hakuna Matata bitches 💁 http://t.co/Ld8JQuKPRg,,14/12/2014 09:06,5.44056E+17,et,,,13621,8029
katyperry,So far...“@katyperrylately: ✨ #ThePrismaticWorldTour is the TOP FEMALE TOUR of 2014! ✨http://t.co/rKWruIZsDm http://t.co/SE9Bimt5Dm”,,13/12/2014 08:57,5.43691E+17,en,,,12385,6722
katyperry,"One of the most beautiful, vulnerable, REAL things I have ever seen, spoken like a proverb @Beyonce http://t.co/4aYt0CZ7rQ",,12/12/2014 15:50,5.43433E+17,en,,,11227,7472
katyperry,SYDNEY! Tonight &amp; tomorrow we'll b capturing the magic of #ThePrismaticWorldTour for the 📺MAKE SURE 2 WERK DEM CAMERAS BB'S! SCREAM! SMIZE!,,12/12/2014 07:52,5.43312E+17,en,,,9581,5799
katyperry,"Saw the most exquisite production of The Nutcracker by the Australian Ballet at The Sydney Opera house! Finally, it feels like Christmas 🎅",,11/12/2014 12:26,5.43019E+17,en,,,11360,5882
katyperry,"Even though you know it's gonna be a safe flight, there's just comfort in someone telling you that. #itsthelittlethings",,11/12/2014 07:18,5.42942E+17,en,,,10221,4994
katyperry,SAFE FLIGHT @sofifii,,11/12/2014 07:10,5.4294E+17,en,,,6839,3012
katyperry,Relationship goals: http://t.co/OhVMmSUcfe,,10/12/2014 12:48,5.42662E+17,en,,,39033,20643
katyperry,Eye on the prize not on the fries #SuperBowl 🙍,,09/12/2014 11:11,5.42275E+17,en,,,15467,7623
katyperry,OOTD school girl raincoat vibez http://t.co/eB89AFIA1W,,08/12/2014 13:31,5.41948E+17,en,,,8022,4322
katyperry,"@anamanaguchi ""mature"" 😂",,08/12/2014 13:15,5.41944E+17,en,,,3387,1769
katyperry,The man responsible for all things maritime stripes &amp; more: ⚓️Jean Paul Gaultier⚓️@ngvmelbourne @… http://t.co/d6qHMv9Onq,,08/12/2014 12:54,5.41939E+17,en,,,6590,3292
katyperry,RT if your favorite jelly belly is juicy pear.,,08/12/2014 11:33,5.41919E+17,en,,,9601,7029
katyperry,"It's the last game of the day, but you can still get #HypedForHalftime with my 🏈-inspired #iTunesRadio playlist: https://t.co/nyJMOQrkIn 🙌",,08/12/2014 02:26,5.41781E+17,en,,,7168,3578
katyperry,@Sia you too my fav aussie bear 🐨,,06/12/2014 13:28,5.41223E+17,en,,,5700,3625
katyperry,#tiestoinaustralia http://t.co/HpcliAPR02,,06/12/2014 13:03,5.41216E+17,und,,,7717,3857
katyperry,Very cool way to wake up w/2 noms for the @TheGRAMMYs s/o to my bro @therealjuicyj for the collab nom! Imagine if I win for a trap record! 😳,,06/12/2014 02:10,5.41052E+17,en,,,12265,7136
katyperry,WHOAH my little niña @iambeckyg is growing up right before my eyes 😩 https://t.co/JOk7mHrWPo,,05/12/2014 04:17,5.40722E+17,en,,,11036,9034
katyperry,So ❤️ that you guys are listening to these songs! 🎶🎧 https://t.co/haZp3EMSiL,,05/12/2014 04:06,5.40719E+17,en,,,7400,3765
katyperry,I BELIEVE IN YOU ALLISON WILLIAMS!!!,,05/12/2014 01:48,5.40684E+17,en,,,11718,5121
katyperry,"If I could, I would be there laying in those streets of NYC, peacefully protesting. WE HAVE TO CHANGE. ALL LIVES MATTER #WeCantBreathe",,04/12/2014 13:39,5.40501E+17,en,,,13758,7616
katyperry,@sofifii send me the rest of the hair,,04/12/2014 06:13,5.40388E+17,en,,,3333,1772
katyperry,Tonight in Melbourne we play our 100th show on #ThePrismaticWorldTour! I am SO proud &amp; I think some ppl are noticing: http://t.co/Tp1clu0paV,,04/12/2014 04:34,5.40364E+17,en,,,9246,7218
katyperry,Congratulations to my parents Keith &amp; Mary Hudson for on this day 35 years ago they were married &amp; continue to be a love I look up to! ❤️,,02/12/2014 16:10,5.39814E+17,en,,,17028,8726
katyperry,OOTD @ Future Beauty: 30 years of Japanese Fashion @ The GOMA http://t.co/CyZzj5iJto,,01/12/2014 06:02,5.39298E+17,en,,,6793,3374
katyperry,OMG THEE @iamtovelo joins #ThePrismaticWorldTour tonight!!! Currently one of my FAVORITE songwriters! My👂are so pleased!,,30/11/2014 09:28,5.38988E+17,en,,,9253,4468
katyperry,Someone said to me today that I was a spiritual being having a human experience. I love this &amp; agree ✨,,30/11/2014 06:40,5.38946E+17,en,,,15294,7390
katyperry,EMPATHY ADDICTS cc: @sofifii,,30/11/2014 05:23,5.38926E+17,en,,,6925,3138
katyperry,Ugh. Another cold in summer. Makes no sense! 😷,,30/11/2014 00:32,5.38853E+17,en,,,11392,5344
katyperry,Food so good it makes you shake ur leg🍗,,28/11/2014 08:20,5.38246E+17,en,,,14130,7875
katyperry,BUT I am SO thankful to be on this incredible worldwide journey seeing people filled w/joy night after night. Happy THANKSgiving everyone! 🍗,,28/11/2014 02:56,5.38164E+17,en,,,12488,5617
katyperry,"Just had 1st FaceTime Thanksgiving! What I would give 2b scraping marshmallow off of sweet potato, wearing fuzzy socks &amp; holding my niece! 😩",,28/11/2014 02:51,5.38163E+17,en,,,11247,4463
katyperry,"SYDNEY! I'll b back, but my pop-up shop won't 😩 LAST DAY to shop exclusive Oz merch TODAY! 624 George St, 10a-6p http://t.co/8DWf8Dm5Yu",,27/11/2014 23:01,5.38105E+17,en,,,15941,8051
katyperry,What a warm welcome from Brisbane! http://t.co/BPGJeNJkdQ,,27/11/2014 07:26,5.3787E+17,en,,,7560,3692
katyperry,"""Katy Perry, quite contrary, how do your lashes grow?"" #GoBloom like a @COVERGIRL: http://t.co/kdZbw9eNeX",,26/11/2014 14:13,5.3761E+17,en,,,8530,4452
katyperry,Gonna roll up to the carpet in dis whip http://t.co/vaEFyZs3Kf,,26/11/2014 03:57,5.37455E+17,en,,,24862,13659
katyperry,"Peep my couture outfit fer tonight's @ARIA_Official awards, a #TWISTIE 😂  (Oz's cousin to the cheeto fyi) http://t.co/cT1aPf7sLR",,26/11/2014 03:52,5.37454E+17,en,,,11702,7890
katyperry,Chicken noodle soup &amp; chamomile tea cause: throat... 😑 Gonna need you more than ever tonight Sydney. Show #95 #ThePrismaticWorldTour,,25/11/2014 08:42,5.37164E+17,en,,,10178,4523
katyperry,Feeling stuck all the way over here in Sydney seeing the news just now... Sending my prayers to Ferguson &amp; praying for an equal America.,,25/11/2014 03:22,5.37084E+17,en,,,16487,7898
katyperry,FOR IMMEDIATE RELEASE: Pls keep the fruit out of the stuffing!,,25/11/2014 02:32,5.37071E+17,en,,,8467,4196
katyperry,"3 AMA'S &amp; SUPER BOWL?! Not long ago I was playing guitar on the streets of Santa Barbara for maybe 20 bucks a day &amp; an avocado. Wow, life!",,24/11/2014 14:31,5.3689E+17,en,,,25776,15080
katyperry,.@SNFonNBC @NFL Yeppers! And I've already started testing out ideas! http://t.co/eYUKcQTxtG #halftime,,24/11/2014 03:10,5.36718E+17,en,,,9672,5221
katyperry,My band is in the other room screaming at the TV (and each other) over this Cowboys-Giants game. Can’t wait for February 1st... 🎤🏈,,24/11/2014 02:59,5.36716E+17,en,,,13208,6212
katyperry,SQUAD DAY🚢🌉 http://t.co/GRDsfIaFo6,,23/11/2014 11:12,5.36477E+17,en,,,17553,7640
